content_seg_augmented	label
环球时报 表示同意 新加坡 特约记者 辛斌 东盟国家 落实 全球 首个 多边 市场监管 军机 空中 相遇 行为准则 降低 错误判断 风险 冲突 新加坡 联合早报 报道 当天 东盟 防长 会上 成员 国防 达成 共识 签署 联合宣言 包括 这一 行为准则 国防建设 这套 准则 列明 十分相似 各国 空军 空中 意外 张茜 迷路 相遇 沟通 互动 摩擦 报道 美国 中国 签署 空中 相遇 行为准则 谅解 备忘录 类似 全球 未有 军机 空中 相遇 多边 行为准则 香港 南华早报 军机 空中 相遇 行为准则 旨在 争议海域 出现意外 指导 战机 南海 上空 飞行 华盛顿 北京 敦促 接受 行为准则 新加坡 国防部长 黄永宏 记者会 东盟 防长 地区 伙伴 对话 会上 讨论 此事 报道 去年 东盟 对话 同意 类似 准则 管控 海上 相遇 新加坡 亚洲 新闻台 分析 东盟 此举 旨在 管控 南海 争议地区 意外 相遇 法律 约束性 自愿 空中 相遇 欣然接受 指导 原则 不得而知 对此 黄永宏 安全带 保证 至少 提供 保护 当天 黄永宏 谈及 中国 东盟国家 首次 海上 实兵演习 有助于 建立 信任 信心 演习 日至 中国 湛江 外海 法新社 观察 人士 军演 中国 欧美 削弱 美国 地区 影响力 努力 化解 担忧 中美 黄永宏 东盟 计划 明年 首次 美国 海上 军演 联合早报 美国 东盟 成员国 海上 军演 东盟 演习 实属 罕见 例行 记者会 有外 媒称 南海行为准则 磋商 文本 草案 提到 中国 签署国 与非 东盟国家 联合军演 成员 同意 询问 中方 此举 有意 阻止 美国 国家 东盟国家 联合军演 对此 中国外交部 发言人 陆慷 周边国家 中国 东盟国家 共识 各方 共同努力 南海行为准则 单一 磋商 文本 草案 磋商 基础 希望 各方 尊重 中国 东盟国家 商谈 地区 规则 维护 南海 和平 稳定 一道 努力 做过 无谓 揣测 另据 谈媛 韩联社 报道 韩国国防部 长官 郑景斗 新加坡 中国 国防部长 魏凤 会晤 增设 空军 之间 直通 电话 空军 中国 地方 军区司令部 韩国 作战 司令部 之间 开设 海军 一条 直通 电话	3
喜欢 历史 军事 关注 尊主 去年 山东 正式 交付 中国人民解放军海军 服役 山东 第五次 海试 山东 中型 跃起 飞式 常规 动力 航母 排水量 万多吨 山东 辽宁号 翻版 说法 准确 如果说 山东 辽宁号 加强版 辽宁号 两艘 航母 外观 山东 相比 辽宁号 地方 改进 山东 甲板 更长 面积 更大 舰岛 缩小 山东 容纳 舰载机 山东 取消 甲板 重型 反舰导弹 发射装置 简化 航母 武器装备 航母 平台 功能 抛弃 苏联 巡洋舰 航母 设计 理念 航母编队 参考 辽宁号 配置 山东 航母编队 预计 配备 052CD 导弹驱逐舰 054 AB型 导弹护卫舰 093 攻击 核潜艇 配备 055 驱逐舰 055 万吨级 驱逐舰 舰载机 山东 甲板 面积 增大 舰载机 数量 预测 辽宁号 增加 舰载机 依然 辽宁号 采用 舰载机 舰载机 山东 服役 中国 海军 意义 不言而喻 山东 实力 提高 盲目 自信 拥有 航母 中国 海军 差距 英法 日印 处于 梯度 日本 意义 航母 直升机 驱逐舰 实力 不容 小觑 山东 威力 小太多 拥有 航母	6
观察者 综合 报道 俄罗斯 卫星 报道 俄罗斯 东部 军区 太平洋舰队 新闻处 发布 太平洋舰队 舰艇 支队 参加 文莱 海军 南海 联合演习 瓦良格 导弹巡洋舰 潘捷 列耶夫 海军上将 大型 反潜舰 大型 海上 油轮 鲍里斯 布托 马号 舰艇 支队 阿拉 文莱 事务性 寄港 从穆 阿拉 驶出 太平洋舰队 文莱 海军舰艇 南海 联合演习 演习 期间 演练 海上 搜救 要素 联合 战术 机动 通讯 训练 报道 舰艇 支队 亚太地区 遂行 远航 本文 图自 俄罗斯 卫星 通讯社 俄媒 此前 报道 俄罗斯 东部 军区 新闻局 太平洋舰队 信息 保障 处处长 尼古拉 沃斯克列 先斯基 太平洋舰队 一支 舰艇 中国 青岛港 友好访问 中国 海军 黄海 双边 演习 瓦良格 导弹巡洋舰 潘捷 列耶夫 鲍里斯 布托 马号 远洋 油船 舰艇 海军舰艇 编队 指挥员 米哈伊洛夫 少将 率领 到访 青岛 为期 友好访问 访问期间 国海军 生存 对抗 训练 搜救 清理 辐射 化学 生物污染 演习 交流经验 官兵 沃斯克列 先斯基 离开 太平洋 舰艇 编队 中国 海军 黄海 双边 演习 在此期间 人员 损管 训练 搜救 舰艇 三防 演习 过程 交流 经验 太平洋舰队 符拉迪沃斯托克 出发 三个 远航 时期 一系列 海上演习 训练 访问 日本 韩国 港口	1
环球网 报道 实习 马岩 防务 新闻 网站 意大利 北约 试飞 地中海 上空 本月 引进 全球鹰 无人侦察机 此类 装备 有助于 降低 欧洲 盟国 交付 依赖 试飞 无人侦察机 隶属于 北约 联合 地面监视 系统 系统 包含 RQ 4D 全球鹰 无人侦察机 无人机 北约 成员国 报道 援引 北约 官员 无人机 未来 用于 交付 侦察 北约 周边 区域 包括 欧洲 以南 以东 中东地区 无人机 搜集 欧洲 领空 情报 能力 这名 官员 无人机 已有 架于 去年 监视 剩余 计划 今年夏天 美军 无人机 部署 报道 西西里岛 加紧 暴发 新冠 疫情 促使 欧洲 实施 空中 管制 交付 试飞 进程 拖延 北约 官员 疫情 仅会 进程 拖延 几周 有太大 影响 无人机 春天 试飞 欧洲 适航证 投入使用	4
人民网 北京 日电 今天下午 国防部 例行 记者会 国防部 新闻局 局长 国防部 新闻 发言人 吴谦 大校 回答 海警 转隶 相关 提问 海上 队伍 执法 划归 武警部队 调整 领导 指挥 体制 统一 履行 海警 维权 整体 职责 改变 海警 属性 改变 中方 相关 涉海 原则立场 近期 海警 转隶 工作 请问 海警 划归 武警部队 将会 实行 领导 机制 执行 海上 维权 执法 时会 变化 涉海 钓鱼岛 巡航 维权 改变 吴谦 海警 队伍 转隶 武警部队 组建 中国人民武装警察部队 海警 中方 中国 海警 海警 队伍 整体 划归 武警部队 调整 领导 指挥 体制 统一 履行 海上 维权 执法 职责 改变 海警 属性 改变 相关 总队 特别是在 原则立场 中方 一如既往 地同 主权国家 谈判 磋商 和平解决 争议 各国 执法 合作	3
外交部 例行 记者会 近期 媒体 中印边境 冲突 事件 报道 虚假 信息 外交部 发言人 赵立坚 中印边境 来龙去脉 详细 澄清 赵立 坚说 近期 中印 边界 西段 加勒 河谷 冲突 事件 引发 国内外 关注 详细 介绍 事件 来龙去脉 事件 是非曲直 责任 中方 印度 边防部队 非法 越线 中印 边界 西段 实控线 加勒 河谷 位于 实控线 中方 一侧 中国 边防部队 巡逻 执勤 管控 情况 印方 加勒 河谷 抵边 越线 修路 架桥 单方面 改变 现状 中方 印方 提出 严正 交涉 凌晨 印度 边防部队 夜色 越线 中国 领土 蓄意 挑起事端 中国 边防部队 必要措施 现场 应对 边境地区 管控 印方 违反 共识 挑衅 中方 外交 交涉 军事压力 印方 同意 撤出 加勒 河谷 越线 人员 中方 拆除 越线 设施 第一轮 军长 会谈 印方 承诺 越过 加勒 河口 巡逻 修建 设施 双方同意 加勒 河口 两侧 建立 观察哨 印军 一线 部队 反悔 达成 共识 无理要求 中方 拆除 已设 观察哨 越线 挑衅 引发 冲突 事件 第三 印方 违反 国际 规则 攻击 日晚 印方 一线 部队 违背 军长 会谈 达成 共识 越过 实控线 破坏 中方 搭设 帐篷 中国 边防 官兵 处置 边境 事件 惯例 前出 交涉 印军 暴力 攻击 中方 前往 交涉 官兵 导致 激烈 肢体冲突 人员 死亡 印军 冒险 行径 违背 签署 协定 协议 违反 国际 关系 基本准则 性质 恶劣 后果严重 赵立坚 国外 通话 达成 共识 双方同意 公正处理 加勒 河谷 冲突 引发 事态 遵守 军长 会谈 达成 共识 使现 局势 降温 迄今 达成 协议 维护 边境地区 和平 安宁 协定 协议 日至 第二轮 军长 会谈 同意 必要措施 推动 事态 降温 致力于 边境地区 和平 安宁 希望 印方 严格遵守 认真落实 共识 中方 相向 而行 实际行动 恢复 边境地区 和平 稳定 申杨 靳丹妮	5
环球网 军事 报道 土耳其 阿纳多卢 通讯社 土耳其 国防部 周四 证实 叙利亚 德利 卜省 冲突 降级 火箭弹 袭击 土耳其 军队 两名 士兵 死亡 另有 一人 受伤 早前 发起 袭击 叙利亚 政府军 德利 激进 组织 土耳其 国防部 随即 报复 地区 目标 土方 炮火 打击 土耳其 国防部长 胡鲁西 卡尔 死亡 士兵 家属 表示慰问 土耳其 总统 尔多 俄罗斯 总统 普京 德利 达成 停火协议 形势 总体 保持稳定 协议 叙利亚 战略意义 M4 高速公路 建立 走廊 俄土 两军 首次 联合 巡逻 M4 高速公路 路段 联合 巡逻 土耳其 控制 激进 组织 干扰 俄罗斯 军方 发布 激进 组织 迫使 包括 妇女 儿童 在内 民众 人盾 平民 伤亡 联合 巡逻 提前结束 土耳其 采取措施 消灭 激进 组织	5
海外 综合 报道 日晚 早间 韩国国防部 韩美军 工程 设备 建材 运入 星州萨德 基地 招致 居民 反对 警方 对峙 受伤 舆论 质疑 拦截导弹 运入 基地 韩国国防部 予以 证实 韩联社 报道 韩国国防部 韩方 更换 萨德 基地 过期 拦截导弹 新旧 拦截导弹 型号 数量 提及 数量 国防部 相关 人士 运送 设备 包括 电子 装备 拦截导弹 其列 人士 运送 设备 建材 美军 促成 旨在 改善 基地 官兵 工作 条件 更换 老旧 设备 萨德 系统 性能 改进 无关 综合 新冠 肺炎 疫情 条件 相关 工作 夜间 分析 指出 运送 工作 选择 连夜 突袭 减少 居民 阻碍 在此之前 民众 强烈抗议 设备 建材 陆地 运送 工作 受阻 美韩 选用 直升机 空运 设备 陆路 运输 分析 美韩 运送 设备 结束 基地 环境 评价 加速 萨德 反导 系统 正式 部署 韩国 警方 州郡 居民 反萨德 团体 成员 200 多人 阻挠 设备 建材 运入 基地 警告 无效 凌晨 分起 3700 警力 强制 驱散 高喊 反对 口号 激烈 抵抗 过程 居民 受伤 海外 刘强	4
环球网 报道 徐璐明 美国 NBC 圣迭戈 网站 报道 美国 罗斯福 航母 新任 舰长 舰员们 重返 大洋 报道 1100 名舰员因 染上 新冠 肺炎 患病 罗斯福 航母 舰长 卡洛斯 萨迪耶罗 搬到 舰上 舰员们 重返 大洋 执行 做好 这艘 航母 关岛 停靠 一个多月 舰员们 返回 舰上 舰长 卡洛斯 萨迪耶罗 罗斯福 航母 发表 讲话 罗斯福 舰长 卡洛斯 萨迪耶罗说 罗斯福 舰员们 感到 无比 自豪 表现 强悍 报道 萨迪耶罗是 罗斯福 航母 前任 舰长 这艘 航母 成员 罗斯福 前任 舰长 克罗泽 发送 求援信 解职 萨迪耶罗 任命 航母 舰长 萨迪耶罗 舰长 采取措施 确保 这艘 航母 执行 部署 新冠 肺炎 加深 时间表 做出 调整 确保 舰员们 足够 隔离 时间 舰员们 得以 健康 此前 罗斯福 航母 4000 多名 舰员 下船 关岛 岸上 隔离 住进 酒店 幼儿园 宿舍 关岛 海军基地 接受 治疗 数百名 舰员则 留在 航母 确保 这艘 核动力 战舰 佩戴 防护 用具 航母 仔细分析 清洁 消毒 罗斯福 新冠 病毒检测 阳性 舰员 隔离 接受 检测 四度 两次 检测 阴性 返回 航母 1000 检测 阳性 舰员 未能 返回 航母 舰员 自愿 一项 抗体 研究 计划书 之中 科技人员 更好 这一 寄生虫 报道 萨迪耶罗 舰长 拒绝 罗斯福 疫情 暴发 调查结果 发表 评论 新冠 肺炎 一项 挑战 舰员们 恢复健康 搬到 海上 一场 击溃 新冠 肺炎 搬到 海上	2
观察者 专栏 作者 王世纯 本周 一条 军事 新闻 我军 空降兵 列装 装甲 输送车 一事 军改 空降兵 编制 机械化 程度 见到 提升 机械化 装备 缺编 不足以 应对 合成 信息化 作战 外部 局势 趋于 紧张 空降 紧急 列装 一批 重装 投送 合成 指挥 能力 装甲 运输车 一是 空降 火器 单位 提高 战斗力 潜在 军事冲突 做好 战备 二是 基础 后续 设备 入列 探索 空降 机械化 本周 军事 新闻 我军 空降兵 接受 新型 轮式 装甲 输送车 一事 改旅 改革 空降 终于 接收 装备 自然 讨论 本次 列装 轮式 装甲车 两个 型号 4x4 指挥车 4x4 装甲 输送车 指挥车 乘员 载员 装备 信息化 终端 多种 TCR 变频 电台 连营 指挥 控制 火力 引导 步兵 乘坐 装备 QJC88 127mm 车载 重机枪 装甲 输送车 该型 装输 乘员 载员 足以 搭载 空降兵 步兵 公开 画面 空降兵 采用 合成 装甲 步兵连 编制 编制 车排 连部 指挥车 辆车 火炮 本次 列装 车族 北方工业 VN 外贸 空降 战车 VN 平台 转正 公开 外贸 资料 VN 车族 更重 正面 一点 越野 性能 公路 速度 伞兵 战车 这款 VN 装甲 输送车 技术指标 防护 大致相同 远程投送 我军 现役 两型 大型 运输机 一次性 投送 装甲 输送车 运输机 投送 机械化 提高 空降 合成 打击能力 本次 报道 文字 这篇 详细 报道 提到 合成 机械化 内容 误以为 本次 列装 VN 出口 内销 而来 版本 步兵 战车 报道 最终 明白 装备 一种 4x4 装甲 输送车 未免 失望 解放军 重视 机械化 步兵 火力 火炮 导弹 装甲 步兵 看家 法宝 列装 缺乏 火力 输送 车辆 确实 安心 装装 输是 一种 降档 本质 省钱 空降 作战 作战 编制 空降 确实 迫切需要 列装 不带 火炮 装甲 输送车 我军 空降兵 祖国统一 作战 纵深 空投 要点 夺控 注重 巷战 步兵 下车 得益于 年代 兵器工业 定型 轻型 火力 空降 步兵 班列 步兵 火器 用于 潜在 攻坚 作战 空降 军改 步兵连 单独 设有 火力 装有 重机枪 毫米 迫击炮 榴弹 发射器 反坦克导弹 军改 榴弹 QLU131 高速 榴弹 红箭 新型 反坦克导弹 营级 火力 空降 军在 军改 列装 107 毫米 火箭弹 携行 火力 我军 火力 大到 营级 107 迫击炮 小到 毫米 高速 榴弹 战时 夺控 战役 战略 空降 战术 战略 机动 一辆 合适 载具 此前 空降 列装 DKC 伞兵 突击 猛士 两种 代步 载具 两种 车型 符合 空降 战术 指标 新型 车族 装输 列装 优秀 步兵 火器 算是 应有 驮马 空降 军旅 装甲 输送车 装甲 输送车 部队 熟悉 装甲部队 战术 战法 维护 部队 装备 战法 装甲 输送车 本次 列装 指挥车 一支 建设 思路 编制 体制 作战体系 强敌 趋近 部队 空降兵 火力 支援 远非 火力 空降 潜在 作战 势必 地空 地地 地海 火力 引导 工作 火力 引导 工作 离不开 车载 平台 着重 提到 新型 平台 车载 指控 通信 平台 网络 作战 单元 侦察 单元 指控 通信 单元 聚合 一体化作战 体系 新闻 空降 某部 空军 歼击机 直升机 导弹部队 信息化 条件 新车 列装 空降 未来 作战 模式 类似 美军 斯特赖克 战斗力 生成 模式 脱胎换骨 快速 入列 装输 火器 单位 炮兵 运输 作战 需求 空降 依然 一批 更好 空降 战车 填补 编制 军改 空降兵 编制 个团 扩充 增编 空中 突击旅 编制 海军陆战队 空降 扩编 迎来 缺编 缺编 缺乏 机械化 装备 伞兵 战车 车族 产量 并不大 军改 装备 某团 手中 装备 个营 空降兵 师改 伞兵 战车 拆到 单位 导致 各个单位 只能 半个 实际上 机械化 装备 空降 军旅 编制 大同小异 旅都 应有 机械化 装备 VN 这款 主打 外贸 步兵 战车 空降 需求 军改 复产 一批 步战 应急 VN3 技术指标 至关重要 火力 指标 并未 优于 液气 悬挂 二代 步兵 战车 M1A2T 入列 台军 带来 反甲 需求 笔者 倾向 年初 空投 测试 神秘 二代 伞兵 战车 最终 列装 空降兵 部队 空降 铁骑 轮式 装输 平台 步战 性能 空降兵 复产 空降 火力 伞兵 战车 至少 火力 系统 对抗 台军 潜在 M1A2T 坦克 中国 美好 前路 艰辛 伞兵 战车 新型 轮式 装甲 空降 战役 学说 俄罗斯 类似 俄军 2S25 章鱼 SD 轻型 空降 坦克 2S9 自行 迫榴炮 BMD 2BTR MD 空降 步兵 战车 依然 我军 我国 军工 行业 追求 目标 俄军 平台 技术 程度 俄军 功能 类似 我国 二代 迫榴炮 平台 步兵 战车 平台 处于 紧张 定型 空降兵 空投 坦克 日子 不远 希望 摸过 3485 老兵 有生之年 中国 研发 空降 坦克	3
